n_amenageur,n_operateur,n_enseigne,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,acces_recharge_grouped,accessibilité_grouped,nb_prises_grouped,prises_grouped,nb_T2_grouped,nb_T3_grouped,nb_EF_grouped,nb_chademo_grouped,nb_combo_grouped
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,CHÂTEAU D'OLONNE - Parking Millet,Parking Millet   85180 CHÂTEAU D'OLONNE,85060,-1.73754,46.504768,2,payant,24h/24 7j/7,4,"['EF - T3', 'EF - T3']",0,2,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,TALMONT SAINT HILAIRE - Parking Du Payre,Parking Du Payre 85440 TALMONT SAINT HILAIRE,85288,-1.61797,46.46485,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,SAINT GEMME LA PLAINE - Les Quatres Chemins,Les Quatres Chemins 85400 SAINT GEMME LA PLAINE,85216,-1.10895,46.4669,3,payant,24h/24 7j/7,3,"['COMBO', 'CHADEMO', 'T2']",1,0,0,1,1
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,SAINT GEORGES DE MONTAIGU - Place Raymond Dronneau,Place Raymond Dronneau 85600 SAINT GEORGES DE MONTAIGU,85217,-1.29718,46.947361,2,payant,24h/24 7j/7,4,"['EF - T3', 'EF - T3']",0,2,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,BARBATRE - Rue De La Barre Raguideau,Rue De La Barre Raguideau 85630 BARBATRE,85011,-2.176674,46.941901,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,MONTREVERD - Rue De La Mairie,Rue De La Mairie 85260 MONTREVERD,85197,-1.41197,46.93412,2,payant,24h/24 7j/7,4,"['EF - T3', 'EF - T2']",1,1,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,CHANTONNAY - Place De La Gare,Place De La Gare 85110 CHANTONNAY,85051,-1.05423,46.689838,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T3']",1,1,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,SAINT HILAIRE DE RIEZ - Rue Lucien Collinet,Rue Lucien Collinet 85270 SAINT HILAIRE DE RIEZ,85226,-1.9781,46.712811,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T3']",1,1,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,LA ROCHE SUR YON - Place De Coubertin - Boulevard Réaumur,Place De Coubertin - Boulevard Réaumur 85000 LA ROCHE SUR YON,85191,-1.44083,46.66913,2,payant,24h/24 7j/7,4,"['EF - T3', 'EF - T3']",0,2,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,CHATEAU D'OLONNE - Parking De Tanchet,Parking De Tanchet 85180 CHATEAU D'OLONNE,85060,-1.7591,46.481231,2,payant,24h/24 7j/7,4,"['EF - T2', 'EF - T2']",2,0,2,0,0
SYDEV 85,BOUYGUES ENERGIES ET SERVICES,SYDEV,LA ROCHE SUR YON - Rue La Fayette,Rue La Fayette 85000 LA ROCHE SUR YON,85191,-1.429953,46.669237,1,payant,24h/24 7j/7,2,['T3 - EF'],0,1,1,0,0
SYME05,SYME05,E Born,EMBRUN_Esplanade de la Resistance,Esplanade de la Resistance 05200 EMBRUN,5046,6.49268300,44.56223200,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LARAGNE MONTEGLIN_Parking Veragne,Parking Veragne 05300 LARAGNE MONTEGLIN,5070,5.82644800,44.31362700,,Payant,24/24 7/7 jours,7,"['E/F + T2', 'T2', 'E/F + T2', 'CHAdeMO', 'combo']",3,0,2,1,1
SYME05,SYME05,E Born,ST BONNET EN CHAMPSAUR_Place Waldems,Place Waldems 05500 ST BONNET EN CHAMPSAUR,5132,6.07729700,44.68213400,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ORCIERES_Parking de la Poste,Parking de la Poste 05170 ORCIERES,5096,6.32571100,44.68419100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LE DEVOLUY_Super Devoluy - Parking Lilas,Super Devoluy - Parking Lilas 05250 LE DEVOLUY,5139,5.92860100,44.67598800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,EMBRUN_Chemin du Plan d Eau,Chemin du Plan d Eau 05200 EMBRUN,5046,6.48182900,44.55100800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,EMBRUN_Stade - Champs de Mars,Stade - Champs de Mars 05200 EMBRUN,5046,6.49954300,44.56416300,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,MONTGENEVRE_Office de Tourisme,Office de Tourisme 05100 MONTGENEVRE,5085,6.72687559,44.93262940,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ORCIERES_Merlette - Casse Blanche,Merlette - Casse Blanche 05170 ORCIERES,5096,6.32675600,44.69505800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,TALLARD_Parking Intermarche,Parking Intermarche 05130 TALLARD,5170,6.03450700,44.45879500,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA FREISSINOUSE_Parking de la Mairie,Parking de la Mairie 05000 LA FREISSINOUSE,5059,6.01030000,44.53590000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA ROCHE DE RAME_Voie Communale 2,Voie Communale 2 05310 LA ROCHE DE RAME,5122,6.58003100,44.75017100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,SAVINES LE LAC_Rue du Stade,Rue du Stade 05160 SAVINES LE LAC,5164,6.40382700,44.52769900,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,VARS_Office de Tourisme,Office de Tourisme 05560 VARS,5177,6.68998700,44.59437600,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CHORGES_La Gare,La Gare 05230 CHORGES,5040,6.27105700,44.54660200,,Payant,24/24 7/7 jours,3,"['CHAdeMO', 'T2', 'combo']",1,0,0,1,1
SYME05,SYME05,E Born,CHABOTTES_Parking Haute Plaine,Parking Haute Plaine 05260 CHABOTTES,5029,6.16910100,44.64284000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,GUILLESTRE_Champ de Foire,Champ de Foire 05600 GUILLESTRE,5065,6.64907300,44.66132400,,Payant,24/24 7/7 jours,8,"['E/F + T2', 'E/F + T2', 'E/F + T2', 'E/F + T2']",4,0,4,0,0
SYME05,SYME05,E Born,VALLOUISE_Pelvoux,Pelvoux 05290 VALLOUISE,5175,6.49003100,44.84408600,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,VEYNES_Place Pons,Place Pons 05400 VEYNES,5179,5.82747100,44.53509900,,Payant,24/24 7/7 jours,7,"['T2', 'E/F + T2', 'combo', 'E/F + T2', 'CHAdeMO']",3,0,2,1,1
SYME05,SYME05,E Born,EYGLIERS_Parking de la Gare,Parking de la Gare 05600 EYGLIERS,5052,6.61590200,44.67468000,,Payant,24/24 7/7 jours,3,"['combo', 'T2', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,SAVINES LE LAC_Avenue du Faubourg,Avenue du Faubourg 05160 SAVINES LE LAC,5164,6.40038400,44.52471800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,TALLARD_Rue du Ch?teau,Rue du Ch?teau 05130 TALLARD,5170,6.05470000,44.46040000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA SALLE LES ALPES_Parking entre les Eaux,Parking entre les Eaux 05240 LA SALLE LES ALPES,5161,6.56373800,44.94404700,,Payant,24/24 7/7 jours,3,"['combo', 'T2', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,L EPINE_Place du 19 Mars 1962,Place du 19 Mars 1962 05700 L EPINE,5048,5.61315900,44.41539400,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,VAL BUECH MEOUGE_Place de la Fontaine,Place de la Fontaine 05300 VAL BUECH MEOUGE,5118,5.85660900,44.23112500,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,EMBRUN_Espace de la Roche,Espace de la Roche 05200 EMBRUN,5046,6.49863800,44.56287400,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA CHAPELLE EN VALGAUDEMAR_Immeuble Les Glaciers,Immeuble Les Glaciers 05800 LA CHAPELLE EN VALGAUDEMAR,5064,6.19380100,44.81712000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CHATEAU VILLE VIEILLE_Ville Vieille,Ville Vieille 05350 CHATEAU VILLE VIEILLE,5038,6.82230000,44.76160000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST JEAN ST NICOLAS_Parking de la Poste,Parking de la Poste 05260 ST JEAN ST NICOLAS,5145,6.23187300,44.66823900,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST FIRMIN_Parking sous la poste,Parking sous la poste 05800 ST FIRMIN,5142,6.02768900,44.78081200,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,VAL DES PRES_Parking l Enclare,Parking l Enclare 05100 VAL DES PRES,5174,6.67290200,44.91466200,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,NEVACHE_Office de Tourisme,Office de Tourisme 05100 NEVACHE,5093,6.60775500,45.01974100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST CHAFFREY_Le Coolidge,Le Coolidge 05330 ST CHAFFREY,5133,6.58643100,44.93341700,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,GUILLESTRE_Rue de la Fontloube,Rue de la Fontloube 05600 GUILLESTRE,5065,6.65137000,44.65730300,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LARAGNE MONTEGLIN_Place des Lavandes,Place des Lavandes 05300 LARAGNE MONTEGLIN,5070,5.82466400,44.31554700,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CHORGES_Place du Grand Logis,Place du Grand Logis 05230 CHORGES,5040,6.27753400,44.54731600,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ARVIEUX_Parking de l'Eglise,Parking de l'Eglise 05350 ARVIEUX,5007,6.73892800,44.76737100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,REALLON_La Station,La Station 05160 REALLON,5114,6.36156700,44.57599100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA SAULCE_La Gandiere,La Gandiere 05110 LA SAULCE,5162,6.02653000,44.44289800,,Payant,24/24 7/7 jours,3,"['combo', 'CHAdeMO', 'T2']",1,0,0,1,1
SYME05,SYME05,E Born,RISOUL_Office de Tourisme,Office de Tourisme 05600 RISOUL,5119,6.63271900,44.62258400,,Payant,24/24 7/7 jours,8,"['E/F + T2', 'E/F + T2', 'E/F + T2', 'E/F + T2']",4,0,4,0,0
SYME05,SYME05,E Born,LA GRAVE_Salle Polyvalente,Salle Polyvalente 05320 LA GRAVE,5063,6.30073800,45.04431500,,Payant,24/24 7/7 jours,3,"['T2', 'combo', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,ANCELLE_Place du Groupe Scolaire,Place du Groupe Scolaire 05260 ANCELLE,5004,6.20454100,44.62348000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CERVIERES_Route du Col d'Izoard,Route du Col d'Izoard 05100 CERVIERES,5027,6.72129300,44.86833800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ASPRES SUR BUECH_Office de Tourisme,Office de Tourisme 05140 ASPRES SUR BUECH,5010,5.75232500,44.52105700,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,AIGUILLES_Parking Piscine,Parking Piscine 05470 AIGUILLES,5003,6.86909500,44.78191500,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CREVOUX_Pra Vesqua,Pra Vesqua 05200 CREVOUX,5044,6.60619239,44.54616480,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,MONT DAUPHIN_Le Fort,Le Fort 05600 MONT DAUPHIN,5082,6.62460900,44.67051800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,L ARGENTIERE LA BESSEE_Rue Edward Whymper,Rue Edward Whymper 05120 L ARGENTIERE LA BESSEE,5006,6.55886200,44.79274600,,Payant,24/24 7/7 jours,3,"['T2', 'combo', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,ST CLEMENT SUR DURANCE_Maison du Tourisme,Maison du Tourisme 05600 ST CLEMENT SUR DURANCE,5134,6.58056600,44.64980800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LE DEVOLUY_La Joue du Loup,La Joue du Loup 05250 LE DEVOLUY,5139,5.89159500,44.68871600,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,TALLARD_Parking A?rodrome,Parking A?rodrome 05130 TALLARD,5170,6.03355000,44.45541500,,Payant,24/24 7/7 jours,3,"['T2', 'combo', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,LA FARE EN CHAMPSAUR_Esplanade Napol?on,Esplanade Napol?on 05500 LA FARE EN CHAMPSAUR,5054,6.07079600,44.67698700,,Payant,24/24 7/7 jours,3,"['CHAdeMO', 'combo', 'T2']",1,0,0,1,1
SYME05,SYME05,E Born,ASPREMONT_Parking Coccimarket,Parking Coccimarket 05140 ASPREMONT,5008,5.72954000,44.48811300,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,BARATIER_Rond-Point des Orres,Rond-Point des Orres 05200 BARATIER,5012,6.48476700,44.54737200,,Payant,24/24 7/7 jours,3,"['combo', 'CHAdeMO', 'T2']",1,0,0,1,1
SYME05,SYME05,E Born,L ARGENTIERE LA BESSEE_Place de la Gare,Place de la Gare 05120 L ARGENTIERE LA BESSEE,5006,6.55653900,44.79073700,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,EMBRUN_Route de Chalvet,Route de Chalvet 05200 EMBRUN,5046,6.49661300,44.56737100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ESPINASSES_Place Am?d?e Turel,Place Am?d?e Turel 05190 ESPINASSES,5050,6.22918000,44.46490000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST FIRMIN_ZA sous la Roche,ZA sous la Roche 05800 ST FIRMIN,5142,6.01944100,44.77487100,,Payant,24/24 7/7 jours,3,"['combo', 'T2', 'CHAdeMO']",1,0,0,1,1
SYME05,SYME05,E Born,VAL BUECH MEOUGE_Parking Mairie,Parking Mairie 05300 VAL BUECH MEOUGE,5118,5.81278600,44.27260300,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LES ORRES_Parking Bois Means,Parking Bois Means 05200 LES ORRES,5098,6.55290000,44.48520000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,CHORGES_Parking des Ecoles,Parking des Ecoles 05230 CHORGES,5040,6.27804500,44.54313900,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,PUY ST VINCENT_Le Laux,Le Laux 05290 PUY ST VINCENT,5110,6.49839400,44.82498900,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LE MONETIER LES BAINS_H?tel Les Glaciers,H?tel Les Glaciers 05220 LE MONETIER LES BAINS,5079,6.40560759,45.03563670,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST JULIEN EN BEAUCHENE_Aire du Beauch?ne,Aire du Beauch?ne 05140 ST JULIEN EN BEAUCHENE,5146,5.70194900,44.61955800,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LA BATIE NEUVE_Place de la Mairie,Place de la Mairie 05230 LA BATIE NEUVE,5017,6.19763900,44.56532300,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LE POET_Place de la Bascule,Place de la Bascule 05300 LE POET,5103,5.89733700,44.29393700,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,TALLARD_Place du General de Gaulle,Place du General de Gaulle 05130 TALLARD,5170,6.05640000,44.46290000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST VERAN_Parking Beauregard,Parking Beauregard 05350 ST VERAN,5157,6.86580800,44.69929400,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ST BONNET EN CHAMPSAUR_Gendarmerie,Gendarmerie 05500 ST BONNET EN CHAMPSAUR,5132,6.07552800,44.68344100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LES ORRES_Parking Horizon,Parking Horizon 05200 LES ORRES,5098,6.55740000,44.49520000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ROSANS_Camping Municipal,Camping Municipal 05150 ROSANS,5126,5.47106300,44.38937500,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,LE MONETIER LES BAINS_Route de Grenoble,Route de Grenoble 05220 LE MONETIER LES BAINS,5079,6.51067400,44.97595000,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,VARS_Les Claux,Les Claux 05560 VARS,5177,6.68004700,44.57177400,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,MOLINES EN QUEYRAS_Clot la Chalpe,Clot la Chalpe 05350 MOLINES EN QUEYRAS,5077,6.84761000,44.71072600,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
SYME05,SYME05,E Born,ORPIERRE_Parking UCPA,Parking UCPA 05700 ORPIERRE,5097,5.69435900,44.31279100,,Payant,24/24 7/7 jours,4,"['E/F + T2', 'E/F + T2']",2,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue de Paris,"Rue de Paris, La Madeleine-Bouvet 61110",61241,0.902380,48.471468,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue des Alpes Mancelles,"Rue des Alpes Mancelles, La Ferrière-Bochard 61420",61165,-0.030962,48.412789,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue des Combattants d'Afrique du Nord,"Rue des Combattants d'Afrique du Nord, Vimoutiers 61120",61508,0.199970,48.927586,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place de l'Ancienne Église,"Place de l'Ancienne Église, Sainte-Gauburge-Sainte-Colombe 61370",61389,0.431211,48.714595,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue Guillaume le Conquérant,"Rue Guillaume le Conquérant, Athis-de-l'Orne 61430",61007,-0.500202,48.80917,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue Pierre Quentin,"Rue Pierre Quentin, Rai 61270",61342,0.584505,48.753590,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue Eugène Laniel,"Rue Eugène Laniel, Vimoutiers 61120",61508,0.196445,48.927918,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue l'Abbé Loublier,"Rue l'Abbé Loublier, Condé-sur-Sarthe 61250",61117,0.036433,48.433707,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue du Général Leclerc,"Rue du Général Leclerc, Saint-Germain-du-Corbeïs 61000",61397,0.065382,48.422782,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Résidence du Parc,"Résidence du Parc, Saint-Denis-sur-Sarthon 61420",61382,-0.050594,48.456803,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place du Musée,"Place du Musée, Dompierre 61700",61146,-0.551553,48.63266,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place Saint-Laurent en l'Île d'Orle,"Place Saint-Laurent en l'Île d'Orle, Tourouvre 61190",61491,0.652005,48.590886,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place de l'Église,"Place de l'Église, Bazoches-sur-Hoëne 61560",61029,0.470673,48.553200,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place du Général de Gaulle,"Place du Général de Gaulle, Bretoncelles 61110",61061,0.887166,48.431123,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place de la Mairie,"Place de la Mairie, Courtomer 61390",61133,0.357996,48.627667,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue Guillaume le Conquérant,"Rue Guillaume le Conquérant, L'Aigle 61300",61214,0.628635,48.765459,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Route de Nogent,"Route de Nogent, Berd'huis 61340",61043,0.747775,48.344566,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place Charles de Gaulle,"Place Charles de Gaulle, Carrouges 61320",61074,-0.144816,48.568124,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Route de Brethel,"Route de Brethel, Aube 61270",61008,0.545254,48.739114,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place de la Roirie,"Place de la Roirie, Domfront 61700",61145,-0.650602,48.594053,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place Mahé,"Place Mahé, Argentan 61200",61006,-0.018122,48.743643,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Avenue Résidence du Lac,"Avenue Résidence du Lac, Coulonges-sur-Sarthe 61170",61126,0.361332,48.514183,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Rue Gaston Gibory,"Rue Gaston Gibory, Longny-au-Perche 61290",61230,0.752130,48.531089,2,Gratuit,24h/24 et 7j/7,2,"['Type 3 - E/F', 'Type 2 - E/F']",0,0,2,0,0
Se 61,Syndicat de l'Energie de l'Orne,Te61,Place Pierre Semard,"Place Pierre Semard, Argentan 61200",61006,-0.017870,48.743438,2,Gratuit,24h/24 et 7j/7,2,"['Type 2 - E/F', 'Type 3 - E/F']",0,0,2,0,0
